order_id,pharmacy_id,pharmacy_name,placed_at,product_id,product_name,manufacturer,requested_qty,unit
ORD-002942,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-06-07T07:21:17.418Z,PROD-0114,TALA 100 MG 15 SACHETS,SAVYMIXX > NUTRIPHARMA  LTD,150,pack
ORD-002943,PHARM-031,Shibin El-Kom Med · Cairo,2026-07-10T07:15:18.615Z,PROD-0021,GREASY CREAM 60 GRAM,AL ITALIA > SAFEMED,25,pack
ORD-002944,PHARM-043,Madinaty Community Care · Damanhur,2025-10-24T21:38:14.191Z,PROD-0098,LUCOCID-R 3% OINT. 30 GM,CID,150,pack
ORD-002945,PHARM-012,Heliopolis Community Pharmacy · Zagazig,2025-10-22T04:28:35.162Z,PROD-0138,ROMA ROVA NANOSILVER SPRAY 100 ML,BEAUTY ITALY > ROMA ROVA,75,pack
ORD-002946,PHARM-023,Suez Crescent Care · Ismailia,2026-08-11T00:47:53.035Z,PROD-0070,COMTAPONE 200 MG 30 F.C.TAB.,CHEMIPHARM,100,pack
ORD-002947,PHARM-040,Obour City Pharmacy · Suez,2026-08-03T16:09:29.456Z,PROD-0113,VONALEI BACTERIAL VAGINOSIS CREAM 30 GM,VENTURE LIFE > AL ANDALOUS PHARMACEUTICAL SERVICES,20,pack
ORD-002948,PHARM-032,Banha Nile Dispensary · Giza,2025-12-17T13:36:22.906Z,PROD-0125,VERA CARE EXTRA GEL 50 GM,NILE COSMECEUTICAL > AVENTO PHARMACEUTICAL,150,pack
ORD-002948,PHARM-032,Banha Nile Dispensary · Giza,2025-12-17T13:36:22.906Z,PROD-0141,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,MEPACO > HI-PHARM,60,pack
ORD-002949,PHARM-028,Fayoum Green Health · Damanhur,2025-10-06T07:44:04.172Z,PROD-0120,AVEROZOLID 200MG/100ML I.V. INFUSION 300 ML,OTSUKA > AVERROES PHARMA-EGYPT,20,pack
ORD-002950,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-28T21:15:19.901Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,50,pack
ORD-002951,PHARM-028,Fayoum Green Health · Damanhur,2026-06-27T21:07:05.542Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,150,pack
ORD-002952,PHARM-038,Sheikh Zayed Care · Ismailia,2026-01-17T13:03:16.756Z,PROD-0156,PROCIDAL 10% TOPICAL SOLUTION 200 ML (N/A),GLOBAL PHARMACEUTICAL INDUSTRIES,40,pack
ORD-002953,PHARM-031,Shibin El-Kom Med · Cairo,2026-07-01T22:57:26.545Z,PROD-0125,VERA CARE EXTRA GEL 50 GM,NILE COSMECEUTICAL > AVENTO PHARMACEUTICAL,200,pack
ORD-002953,PHARM-031,Shibin El-Kom Med · Cairo,2026-07-01T22:57:26.545Z,PROD-0117,LEUPRO-SANDOZ 1-MONTH-DEPOT 1 SYRINGE,SANDOZ > NOVARTIS,10,pack
ORD-002953,PHARM-031,Shibin El-Kom Med · Cairo,2026-07-01T22:57:26.545Z,PROD-0032,CAL-MAG-JOINT 30 TABS.,HOCHSTER PHARMACEUTICAL INDUSTRIES,40,pack
ORD-002954,PHARM-001,Nile Care Pharmacy · Cairo,2026-06-17T14:38:54.017Z,PROD-0117,LEUPRO-SANDOZ 1-MONTH-DEPOT 1 SYRINGE,SANDOZ > NOVARTIS,50,pack
ORD-002955,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-02T14:34:24.200Z,PROD-0155,CLEAR- SCALP 180 ML SHAMPOO,NILE COSMETICS-EGYPT > EUREKA PHARMACEUTICAL,50,pack
ORD-002955,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-02T14:34:24.200Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,150,pack
ORD-002955,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-02T14:34:24.200Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,75,pack
ORD-002955,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-02T14:34:24.200Z,PROD-0043,FARCOSEF 500MG VIAL,PHARCO B,30,pack
ORD-002956,PHARM-006,Pyramids Medical · Luxor,2026-01-27T21:11:42.015Z,PROD-0154,SIENTA SHAMPOO 200 ML,EGPI > EGD,10,pack
ORD-002957,PHARM-006,Pyramids Medical · Luxor,2026-08-11T15:18:56.963Z,PROD-0145,SETRONOMET 8 MG 10 ORAL DIS. TABS.,AVERROES PHARMA,200,pack
ORD-002958,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-04-01T14:26:24.707Z,PROD-0127,LIMITLESS FREEZE ORIGINAL GEL 50 GM,EVA PHARMA,150,pack
ORD-002959,PHARM-022,Port Said Gate Pharmacy · Aswan,2025-10-03T07:14:04.503Z,PROD-0148,REGETAL CREAM 50 GM,LEADER COSMETICS > AGLAN PHARMA,50,pack
ORD-002960,PHARM-023,Suez Crescent Care · Ismailia,2026-07-03T11:24:39.930Z,PROD-0081,NAVILUCA 2MG/ML VIAL FOR I.V. INF. 25 ML(N/A YET),ARABCOMED-EGYPT > ROTABIOGEN,200,pack
ORD-002961,PHARM-043,Madinaty Community Care · Damanhur,2026-04-14T19:31:09.257Z,PROD-0120,AVEROZOLID 200MG/100ML I.V. INFUSION 300 ML,OTSUKA > AVERROES PHARMA-EGYPT,60,pack
ORD-002962,PHARM-044,Rehab City Medical · Beni Suef,2026-03-02T22:14:23.376Z,PROD-0179,TADARAXIA 20 MG 2 F.C. TABS.,ATCO PHARMA,150,pack
ORD-002963,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-09T14:57:03.757Z,PROD-0131,GLOBISOLONE 500MG I.V./I.M. LYOPHILIZED POWDER VIAL,GLOBAL PHARMACEUTICAL INDUSTRIES,10,pack
ORD-002964,PHARM-031,Shibin El-Kom Med · Cairo,2026-05-27T18:01:26.877Z,PROD-0096,KOLAGRA VITAMIN C SKIN SERUM 50 ML,EGYPTIAN COMPANY FOR COSMETICS > BIO STREAM,75,pack
ORD-002965,PHARM-025,Zagazig Central Pharmacy · Suez,2025-10-15T03:38:05.610Z,PROD-0075,FELTADO MASSAGE CREAM 80 GM,EGYPTIAN CO. FOR COSMETICS > DOCARE PHARM,10,pack
ORD-002965,PHARM-025,Zagazig Central Pharmacy · Suez,2025-10-15T03:38:05.610Z,PROD-0029,GONE ANTI-DANDRUFF SHAMPOO 250 ML,EL-HELOU PERFUMES & COSMETICS > SAFE LIFE,25,pack
ORD-002965,PHARM-025,Zagazig Central Pharmacy · Suez,2025-10-15T03:38:05.610Z,PROD-0026,BRIMONOCOND  0.2 % EYE DPS. 5 ML,SIGMA TEC > CONCORD PHARMACEUTICAL INDUSTRIES,150,pack
ORD-002966,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-05-03T07:22:09.920Z,PROD-0178,PRETTIER SUN SCREEN SPF 50+ CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > PRETTIER,10,pack
ORD-002966,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-05-03T07:22:09.920Z,PROD-0013,FLUCAMOX 250MG/5ML SUSP. 80ML,SEDICO,25,pack
ORD-002967,PHARM-026,Qena Family Care · Asyut,2026-08-05T15:04:30.068Z,PROD-0051,CISTAPRONT C SYRUP 120 ML,TAG PHARMA,10,pack
ORD-002968,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-24T22:21:40.171Z,PROD-0053,JEDCOVATE 0.05% CREAM,JEDCO INT. CO. FOR PHARMACEUTICALS,100,pack
ORD-002968,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-24T22:21:40.171Z,PROD-0140,BRAINAL 0.02% VIAL FOR I.V. INF. (N/A YET),SIGMA TEC,75,pack
ORD-002968,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-24T22:21:40.171Z,PROD-0154,SIENTA SHAMPOO 200 ML,EGPI > EGD,40,pack
ORD-002968,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-03-24T22:21:40.171Z,PROD-0034,MATRIX 20 CAPS.,DELTA PHARMA > DEVARTLAB PHARMA,100,pack
ORD-002969,PHARM-001,Nile Care Pharmacy · Cairo,2025-12-24T11:58:58.116Z,PROD-0092,PANDERMAL OINT. 15 GM,JULPHAR,150,pack
ORD-002969,PHARM-001,Nile Care Pharmacy · Cairo,2025-12-24T11:58:58.116Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,20,pack
ORD-002969,PHARM-001,Nile Care Pharmacy · Cairo,2025-12-24T11:58:58.116Z,PROD-0191,QUASPEC 30 TABS,NILE (NPCI) > MEDIORA PHARMA,100,pack
ORD-002969,PHARM-001,Nile Care Pharmacy · Cairo,2025-12-24T11:58:58.116Z,PROD-0195,D. K DUO 400 IU 15 ML ORAL DROPS,DAWA EGYPT > QUAD PHARMACEUTICALS,150,pack
ORD-002970,PHARM-047,Shubra Al-Kheima Care · Giza,2026-06-06T16:31:28.559Z,PROD-0187,UNITRYPSINTO 10 TABLETS,ORGANIX > GRINTA PHARMA,30,pack
ORD-002971,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-05-20T03:50:32.957Z,PROD-0093,EXPECTOFLU 20 CAPS.,INTERNATIONAL DRUG AGENCY (IDI) > NOVELL PHARMA,25,pack
ORD-002972,PHARM-007,Delta Cure Pharmacy · Aswan,2026-02-25T12:46:30.786Z,PROD-0167,QPS GLIMPSE 50 GM DEODORANT STICK,LEVEN > QPS FOR AGENCIES,40,pack
ORD-002972,PHARM-007,Delta Cure Pharmacy · Aswan,2026-02-25T12:46:30.786Z,PROD-0015,VERDEX PRIME ALBA SERUM 50 ML,EGOTECK SRL > MACRO GROUP PHARMACEUTICALS,25,pack
ORD-002973,PHARM-031,Shibin El-Kom Med · Cairo,2025-11-15T18:10:56.287Z,PROD-0102,ANGIOBLOCK MONO 150 MG 30 F.C. TABS.,GLOBAL NAPI PHARMACEUTICALS > GLOBAL ADVANCED PHARMACEUTICALS (GAP),150,pack
ORD-002974,PHARM-003,Seif Care Center · Alexandria,2026-08-09T17:19:09.819Z,PROD-0182,CORVIBEAK 20 CAPS.,ORGANIX > BIOMED,20,pack
ORD-002975,PHARM-039,New Cairo Premier · Port Said,2025-10-11T18:06:04.263Z,PROD-0186,TRUJET SCALP LOTION 100 ML,EGYPTIAN COMPANY FOR COSMETICS > TEJEDA PHARMA,30,pack
ORD-002976,PHARM-031,Shibin El-Kom Med · Cairo,2026-06-25T01:39:31.353Z,PROD-0079,MAVEY 30 CAPS.,> SMAFY PHARMA,30,pack
ORD-002976,PHARM-031,Shibin El-Kom Med · Cairo,2026-06-25T01:39:31.353Z,PROD-0031,RINGER (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,40,pack
ORD-002976,PHARM-031,Shibin El-Kom Med · Cairo,2026-06-25T01:39:31.353Z,PROD-0070,COMTAPONE 200 MG 30 F.C.TAB.,CHEMIPHARM,75,pack
ORD-002976,PHARM-031,Shibin El-Kom Med · Cairo,2026-06-25T01:39:31.353Z,PROD-0096,KOLAGRA VITAMIN C SKIN SERUM 50 ML,EGYPTIAN COMPANY FOR COSMETICS > BIO STREAM,50,pack
ORD-002977,PHARM-045,Katameya Health Gate · Minya,2026-08-05T19:50:19.457Z,PROD-0033,KIDSOMEAL 120 ML SYRUP,DAWA EGYPT INTERNATIONAL > TANA PHARMA,75,pack
ORD-002978,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-06-15T17:20:46.538Z,PROD-0199,EMO SOFT CREAM 15 GM,GLOBAL NAPI PHARMACEUTICALS,60,pack
ORD-002979,PHARM-041,Badr City Health · Asyut,2026-03-07T18:13:12.338Z,PROD-0124,MANNITOL 20% (EL NILE) I.V. INF. 500 ML,EL NILE.,150,pack
ORD-002979,PHARM-041,Badr City Health · Asyut,2026-03-07T18:13:12.338Z,PROD-0017,ATOR 10 MG 7 TABS.,EIPICO,60,pack
ORD-002980,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-07-08T10:14:53.538Z,PROD-0164,YUTOPAR 10MG/ML AMP.,PHARCO,200,pack
ORD-002981,PHARM-037,6th of October Wellness · Aswan,2026-08-02T12:39:01.889Z,PROD-0082,FLIXOTIDE 2MG/2ML 10 INH. NEBULES,GLAXO SMITHKLINE,20,pack
ORD-002982,PHARM-003,Seif Care Center · Alexandria,2025-12-28T11:40:59.310Z,PROD-0158,OPTIBA 10 SACHETS,PHARMAZAD > PHARMALINE,30,pack
ORD-002983,PHARM-031,Shibin El-Kom Med · Cairo,2026-02-07T22:47:29.212Z,PROD-0190,GRASP 50 MG 20 F.C. TABS.,EGYPHAR,50,pack
ORD-002984,PHARM-050,Mataria Central Pharmacy · Tanta,2025-11-21T03:34:24.962Z,PROD-0138,ROMA ROVA NANOSILVER SPRAY 100 ML,BEAUTY ITALY > ROMA ROVA,20,pack
ORD-002985,PHARM-042,Shorouk Central Pharmacy · Zagazig,2026-08-09T01:26:06.486Z,PROD-0024,BIOTIN FORTE 5MG 60 CAPS.,UNIPHARMA,30,pack
ORD-002986,PHARM-023,Suez Crescent Care · Ismailia,2026-02-09T03:11:24.417Z,PROD-0010,AVIVATOR 5/10 MG 21 F.C. TAB. (N/A),MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),200,pack
ORD-002987,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-08-09T07:49:04.200Z,PROD-0055,SYNAPSE Q10 PLUS 60 F.C.TABS.,DAWA EGYPT INTERNATIONAL > SYNAPSE PHARM,200,pack
ORD-002988,PHARM-044,Rehab City Medical · Beni Suef,2026-01-30T14:34:18.527Z,PROD-0169,CAROGIX 30 TABS.,MEDCARE > THREE ONE PHARMA,200,pack
ORD-002989,PHARM-033,Arish Palm Pharmacy · Alexandria,2025-12-01T09:49:34.981Z,PROD-0141,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,MEPACO > HI-PHARM,60,pack
ORD-002990,PHARM-049,Ain Shams Health Hub · Mansoura,2026-02-22T11:12:32.729Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,10,pack
ORD-002991,PHARM-008,Alexandria Central · Ismailia,2026-07-31T13:11:06.774Z,PROD-0090,DEXTROSE 25% (ALLMED) I.V. INF. 500 ML (RUBBER CAP),ALLMED MIDDLE EAST,25,pack
ORD-002992,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-02-10T10:43:44.149Z,PROD-0130,METHOTREXATE 25MG/ML (20ML=500MG) VIAL,ORION PHARMA-FINLAND > S.M. PHARMA,25,pack
ORD-002993,PHARM-013,Nasr City Cure · Damanhur,2026-07-18T23:06:08.186Z,PROD-0111,L-ARGININE SEDICO 1000 MG 60 TABS.,SEDICO,50,pack
ORD-002994,PHARM-020,Aswan River Care · Tanta,2025-12-03T09:13:45.941Z,PROD-0128,BIOFROST 100ML GEL,VIKING LAB OY LTD > COPAD EGYPT,40,pack
ORD-002994,PHARM-020,Aswan River Care · Tanta,2025-12-03T09:13:45.941Z,PROD-0059,DAPOXTARD 60 MG 3 F.C. TABS.,AUG PHARMA,75,pack
ORD-002994,PHARM-020,Aswan River Care · Tanta,2025-12-03T09:13:45.941Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,75,pack
ORD-002995,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-08-03T01:56:46.154Z,PROD-0079,MAVEY 30 CAPS.,> SMAFY PHARMA,30,pack
ORD-002996,PHARM-015,Mohandessin Pharmacy · Minya,2026-04-14T09:55:51.107Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,30,pack
ORD-002997,PHARM-006,Pyramids Medical · Luxor,2026-08-01T12:44:50.911Z,PROD-0143,PHLEGOMEZ 120 ML SYRUP,ORGANIX > NATURE CARE,25,pack
ORD-002997,PHARM-006,Pyramids Medical · Luxor,2026-08-01T12:44:50.911Z,PROD-0020,WOUNCURE TOPICAL POWDER 20 GM,RIVA PHARMA S.A.E. > QUADRA PHARM,150,pack
ORD-002998,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-06-17T00:59:38.815Z,PROD-0160,STERILE WATER FOR INJECTION USP 20,CID,10,pack
ORD-002999,PHARM-031,Shibin El-Kom Med · Cairo,2026-08-01T08:39:18.054Z,PROD-0143,PHLEGOMEZ 120 ML SYRUP,ORGANIX > NATURE CARE,60,pack
ORD-003000,PHARM-037,6th of October Wellness · Aswan,2025-10-14T12:13:58.959Z,PROD-0196,VITAMOUNT SYRUP 120ML,AMOUN,200,pack
ORD-003001,PHARM-043,Madinaty Community Care · Damanhur,2026-07-15T15:37:08.229Z,PROD-0102,ANGIOBLOCK MONO 150 MG 30 F.C. TABS.,GLOBAL NAPI PHARMACEUTICALS > GLOBAL ADVANCED PHARMACEUTICALS (GAP),10,pack
ORD-003002,PHARM-039,New Cairo Premier · Port Said,2025-10-04T20:53:46.045Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,25,pack
ORD-003003,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-04-21T22:51:49.264Z,PROD-0054,ZOOVY  SPRAY,ELNIL > HEALING PHARMA,200,pack
ORD-003003,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-04-21T22:51:49.264Z,PROD-0187,UNITRYPSINTO 10 TABLETS,ORGANIX > GRINTA PHARMA,100,pack
ORD-003004,PHARM-015,Mohandessin Pharmacy · Minya,2026-05-08T22:52:39.237Z,PROD-0059,DAPOXTARD 60 MG 3 F.C. TABS.,AUG PHARMA,60,pack
ORD-003005,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-03-02T14:55:20.659Z,PROD-0108,PEOPOSPAN 0.7GM/100ML SYRUP 100ML,DBK PHARMA > PEOPLE PHARMA,25,pack
ORD-003005,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-03-02T14:55:20.659Z,PROD-0157,GLOBAZURE 150 MG 30 CAPS.,MEDIZEN PHARMACEUTICAL INDUSTRIES > GLOBAL HEALTH CARE-EGYPT,100,pack
ORD-003005,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-03-02T14:55:20.659Z,PROD-0008,ALUMATREND ORAL SUSP. 240 ML (N/A),DEBEIKY > TREND PHARM,150,pack
ORD-003005,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-03-02T14:55:20.659Z,PROD-0089,ACUCORT CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > SPEDA PHARMA,150,pack
ORD-003006,PHARM-032,Banha Nile Dispensary · Giza,2025-12-09T12:26:43.390Z,PROD-0052,CLARIKAN S.R. 500 MG 14 F.C. TAB.,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),100,pack
ORD-003007,PHARM-050,Mataria Central Pharmacy · Tanta,2025-10-04T20:28:14.230Z,PROD-0123,KIVAMIXO 60ML SYRUP,PHARMAZAD > STAY GREEN,200,pack
ORD-003008,PHARM-022,Port Said Gate Pharmacy · Aswan,2026-03-01T10:20:11.622Z,PROD-0004,TOP AGAR 10 SACHETS,ORGANEX > TOP CARE PHARMA,75,pack
ORD-003009,PHARM-044,Rehab City Medical · Beni Suef,2026-06-15T10:57:48.218Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,10,pack
ORD-003009,PHARM-044,Rehab City Medical · Beni Suef,2026-06-15T10:57:48.218Z,PROD-0075,FELTADO MASSAGE CREAM 80 GM,EGYPTIAN CO. FOR COSMETICS > DOCARE PHARM,75,pack
ORD-003009,PHARM-044,Rehab City Medical · Beni Suef,2026-06-15T10:57:48.218Z,PROD-0199,EMO SOFT CREAM 15 GM,GLOBAL NAPI PHARMACEUTICALS,25,pack
ORD-003010,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-08-08T23:24:36.832Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,10,pack
ORD-003011,PHARM-006,Pyramids Medical · Luxor,2025-11-06T09:31:30.995Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,40,pack
ORD-003012,PHARM-009,Pharos Health · Port Said,2026-04-22T07:47:05.816Z,PROD-0159,KIDZVITONE 30 GUMMIES,AMCOMED,75,pack
ORD-003012,PHARM-009,Pharos Health · Port Said,2026-04-22T07:47:05.816Z,PROD-0125,VERA CARE EXTRA GEL 50 GM,NILE COSMECEUTICAL > AVENTO PHARMACEUTICAL,10,pack
ORD-003012,PHARM-009,Pharos Health · Port Said,2026-04-22T07:47:05.816Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,60,pack
ORD-003012,PHARM-009,Pharos Health · Port Said,2026-04-22T07:47:05.816Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,150,pack
ORD-003013,PHARM-021,Ismailia Canal Pharmacy · Luxor,2026-02-05T00:11:05.609Z,PROD-0003,INFINITY EYE CONTOUR SERUM 40 ML,EGYPTIAN COMPANY FOR COSMETICS > INFINITY PHARM,50,pack
ORD-003013,PHARM-021,Ismailia Canal Pharmacy · Luxor,2026-02-05T00:11:05.609Z,PROD-0186,TRUJET SCALP LOTION 100 ML,EGYPTIAN COMPANY FOR COSMETICS > TEJEDA PHARMA,100,pack
ORD-003013,PHARM-021,Ismailia Canal Pharmacy · Luxor,2026-02-05T00:11:05.609Z,PROD-0041,ORELOX 100MG 10 F.C. TAB. (CANCELLED),SANOFI,200,pack
ORD-003014,PHARM-048,Imbaba Community Dispensary · Alexandria,2025-11-19T13:34:09.434Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,100,pack
ORD-003015,PHARM-023,Suez Crescent Care · Ismailia,2025-12-17T09:00:57.372Z,PROD-0189,ERECANOVA 10 MG 4 DISINTEG. TABS.,ATCO PHARMA > ATM PHARMACEUTICAL INDUSTRIES,50,pack
ORD-003016,PHARM-018,Tanta Hope Pharmacy · Alexandria,2026-08-08T11:48:56.489Z,PROD-0146,APEXAZOLE 1% TOPICAL LOTION 15 ML,MULTI-APEX,50,pack
ORD-003017,PHARM-047,Shubra Al-Kheima Care · Giza,2026-08-03T16:48:05.202Z,PROD-0012,CLAVIMOX 1 GM 16 F.C.TABS. (N/A),PHARCO,30,pack
ORD-003018,PHARM-045,Katameya Health Gate · Minya,2025-11-06T01:56:13.076Z,PROD-0012,CLAVIMOX 1 GM 16 F.C.TABS. (N/A),PHARCO,150,pack
ORD-003019,PHARM-041,Badr City Health · Asyut,2026-05-23T08:47:30.287Z,PROD-0155,CLEAR- SCALP 180 ML SHAMPOO,NILE COSMETICS-EGYPT > EUREKA PHARMACEUTICAL,20,pack
ORD-003020,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-06-26T16:37:56.397Z,PROD-0132,MICAZOLE 2% ORAL GEL 40 GM,EVA PHARMA,75,pack
ORD-003021,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-08-10T17:54:27.094Z,PROD-0047,NEURAZINE 50MG/2ML 100 I.M. AMPS.(N/A),MISR,100,pack
ORD-003022,PHARM-010,Zamalek Wellness · Suez,2026-08-08T03:10:49.921Z,PROD-0029,GONE ANTI-DANDRUFF SHAMPOO 250 ML,EL-HELOU PERFUMES & COSMETICS > SAFE LIFE,100,pack
ORD-003023,PHARM-010,Zamalek Wellness · Suez,2025-12-03T07:12:02.797Z,PROD-0040,SUPRAX 200 MG 8 CAPS.,KAHIRA > HIKMA PHARMA,30,pack
ORD-003024,PHARM-023,Suez Crescent Care · Ismailia,2026-03-03T13:30:05.706Z,PROD-0036,ATRAKTA ATOCARE CREAM 200 GM,CE.IS.CO SRL > MACRO GROUP PHARMACEUTICALS,150,pack
ORD-003024,PHARM-023,Suez Crescent Care · Ismailia,2026-03-03T13:30:05.706Z,PROD-0108,PEOPOSPAN 0.7GM/100ML SYRUP 100ML,DBK PHARMA > PEOPLE PHARMA,60,pack
ORD-003024,PHARM-023,Suez Crescent Care · Ismailia,2026-03-03T13:30:05.706Z,PROD-0162,RANDOLANEX 100 MG 20 SACHETS,PHAROPHARMA,100,pack
ORD-003025,PHARM-026,Qena Family Care · Asyut,2026-03-01T03:16:01.095Z,PROD-0174,PICOPREP POWDER FOR ORAL SOLN. 2 SACHETS,FERRING PHARMACEUTICALS > MULTIPHARMA,60,pack
ORD-003026,PHARM-010,Zamalek Wellness · Suez,2026-05-05T10:05:24.294Z,PROD-0064,KODAFERT 30 SACHETS,ORGANIX > KODAK,60,pack
ORD-003026,PHARM-010,Zamalek Wellness · Suez,2026-05-05T10:05:24.294Z,PROD-0099,NEOCATE SYNEO INFANTS POWDER 400 GM,NUTRICIA CUIJK B.V. > UNITED COMPANY FOR DISTRIBUTION,200,pack
ORD-003026,PHARM-010,Zamalek Wellness · Suez,2026-05-05T10:05:24.294Z,PROD-0136,MOXITRIX 400MG/250ML SOL. FOR INF.,ARAB CO. FOR MEDICAL PRODUCTS > SPIMACO MISR,30,pack
ORD-003027,PHARM-017,Mansoura City Pharmacy · Giza,2026-08-10T17:25:05.098Z,PROD-0012,CLAVIMOX 1 GM 16 F.C.TABS. (N/A),PHARCO,150,pack
ORD-003028,PHARM-028,Fayoum Green Health · Damanhur,2025-10-19T17:12:09.444Z,PROD-0159,KIDZVITONE 30 GUMMIES,AMCOMED,50,pack
ORD-003029,PHARM-044,Rehab City Medical · Beni Suef,2026-08-01T22:09:50.192Z,PROD-0156,PROCIDAL 10% TOPICAL SOLUTION 200 ML (N/A),GLOBAL PHARMACEUTICAL INDUSTRIES,150,pack
ORD-003030,PHARM-044,Rehab City Medical · Beni Suef,2026-02-04T14:15:29.785Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,75,pack
ORD-003031,PHARM-038,Sheikh Zayed Care · Ismailia,2026-05-09T19:09:22.506Z,PROD-0162,RANDOLANEX 100 MG 20 SACHETS,PHAROPHARMA,150,pack
ORD-003031,PHARM-038,Sheikh Zayed Care · Ismailia,2026-05-09T19:09:22.506Z,PROD-0196,VITAMOUNT SYRUP 120ML,AMOUN,50,pack
ORD-003031,PHARM-038,Sheikh Zayed Care · Ismailia,2026-05-09T19:09:22.506Z,PROD-0023,TRUMENT TOPICAL OINT. 30 GM (N/A),ZAD,150,pack
ORD-003032,PHARM-036,Marsa Matruh Health · Luxor,2025-12-06T12:02:34.000Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,100,pack
ORD-003032,PHARM-036,Marsa Matruh Health · Luxor,2025-12-06T12:02:34.000Z,PROD-0086,INNOVAGAR DROPS 15 ML,ORGANIX > INNOVAKA,200,pack
ORD-003033,PHARM-011,Maadi Prescription Hub · Asyut,2026-01-08T09:29:51.470Z,PROD-0181,GYNOMONIX 0.8% VAG. CREAM 30 GM,MEDIZEN PHARMACEUTICAL INDUSTRIES,30,pack
ORD-003033,PHARM-011,Maadi Prescription Hub · Asyut,2026-01-08T09:29:51.470Z,PROD-0092,PANDERMAL OINT. 15 GM,JULPHAR,75,pack
ORD-003033,PHARM-011,Maadi Prescription Hub · Asyut,2026-01-08T09:29:51.470Z,PROD-0009,AMIPAREN 10% I.V. INF. 500 ML,OTSUKA,30,pack
ORD-003033,PHARM-011,Maadi Prescription Hub · Asyut,2026-01-08T09:29:51.470Z,PROD-0192,BETIFLOW 30 SUBLINGUAL TABS,PHARMA ZAD > ROYALCARE PHARM,25,pack
